,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label, AutoStake  Slash Protected,StakeWithUs,BHarvest,Crosnest,SG1,Chorus One,Forbole,Bi23 Labs,kytzu,Notional, block pane ,stakefish,d3akashcloud,Figment,Oldcat, Stakepile,CLOSED,Citadelone,Frens ,Cosmostation,Kleomedes,Coinage x DAIC,polkachucom,Meria,Stakeflow,ChainLayer,DACM,Allnodes,PoS Node,SmartNodes,Quebec,MrK,Redelegate,Trust Nodes,Everstake,AlphaNodes,coaction,Please Redelegate,WeStaking,offline,Decloud Nodes Lab,ChainTools,0 Fee  ACI69  Airdrops,Consensus One, uGaenn ,Wetez,Validatriumcom,Inter Blockchain Services,Bit Cat,Easy 2 Stake,Nodeasycom,Huobi,ChainodeTech,Psycho Node,TRGC By Liquify,StakeSeeker by BTCS,europlots,P2PORG  P2P Validator,Colossus,Kiln,Luganodes,InfStones,Stir,Sunflower,Cryptostakecom ,CEXIO Validator,stake2earn,StakeCraft,Staked,Winter Validator,StakeLab,Anchor Staking,Masternode24de,KJINCio, CryptoCrew Validators IBCgang,BitNordic,Kiki Finance,openstakenet,OtterSync,Bitference,clubwfh,Validator Deprecated and Merged Please redelagate to AtlasStaking, EarnStash,DECOMMISSIONED AUDITone,Asteroid,0 Fee  Stakewollecom,cyberp3810,Stakincom ,SUNREN  0 Fee,DeCrypto,MKVone,Redelegate before 10072022,NBG,0 Fee MPress,funky,Inactive  Please Redelegate, KysenPool,Insight Finance,KAVAxAiden  High Staking Reward,Bitget  0 Fee,validator closing  please redelgate,Moonshinecc Validation  CM1,0 Fee to 2023  Avaultocom,vinividivici,MANTRA DAO,Stakebg,CLOSED decentralizehk  DHK dao,NQ4NET,DEXhybrid,DelosNode,BNB48Club,0 Fee to TOP 1   meleaxyz ,Atlas Staking  Auto compound rewards ,HbStaking,JupiterIAM,IvoryTower,Ystad,Share Staker  Airdrop  Check Web,101,BoxedCloudnet  0 until 2024,REDELEGATEPrometey,0 Fee  NymbusNode,POSTHUMAN,Staking4All,kavamainnetsk,high_similarity_voters
38,WeStaking,20,7,0,1,0,28,28,43,21,26,0.75,0.9285714285714286,0.6511627906976745,3,0.5348837209302325,0.4418604651162791,0.4883720930232558,0.2558139534883721,0.0,0.3488372093023256,0.18604651162790697,0.20930232558139536,0.046511627906976744,0.23255813953488372,0.06976744186046512,0.0,0.3488372093023256,0.0,0.3023255813953488,0.09302325581395349,0.0,0.3023255813953488,0.13953488372093023,0.5116279069767442,0.18604651162790697,0.13953488372093023,0.5116279069767442,0.11627906976744186,0.18604651162790697,0.4418604651162791,0.18604651162790697,0.23255813953488372,0.3023255813953488,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.46511627906976744,0.0,0.11627906976744186,0.046511627906976744,0.0,0.046511627906976744,1.0,0.023255813953488372,0.023255813953488372,0.4186046511627907,0.11627906976744186,0.023255813953488372,0.06976744186046512,0.18604651162790697,0.27906976744186046,0.4186046511627907,0.023255813953488372,0.13953488372093023,0.18604651162790697,0.09302325581395349,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.046511627906976744,0.4883720930232558,0.06976744186046512,0.06976744186046512,0.16279069767441862,0.0,0.0,0.0,0.0,0.23255813953488372,0.046511627906976744,0.20930232558139536,0.0,0.37209302325581395,0.09302325581395349,0.0,0.0,0.06976744186046512,0.0,0.46511627906976744,0.0,0.3023255813953488,0.3488372093023256,0.0,0.046511627906976744,0.2558139534883721,0.13953488372093023,0.09302325581395349,0.046511627906976744,0.37209302325581395,0.023255813953488372,0.3953488372093023,0.3023255813953488,0.0,0.5348837209302325,0.046511627906976744,0.16279069767441862,0.11627906976744186,0.023255813953488372,0.0,0.3023255813953488,0.0,0.18604651162790697,0.13953488372093023,0.06976744186046512,0.06976744186046512,0.023255813953488372,0.20930232558139536,0.046511627906976744,0.18604651162790697,0.20930232558139536,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.11627906976744186,0.0,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.0,[]
39,offline,2,0,0,0,0,2,2,43,1,2,0.5,1.0,0.046511627906976744,1,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,1.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
40,Decloud Nodes Lab,3,1,0,0,0,4,4,43,2,4,0.5,1.0,0.09302325581395349,4,0.06976744186046512,0.06976744186046512,0.09302325581395349,0.0,0.0,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.0,0.0,0.06976744186046512,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.09302325581395349,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,1.0,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.06976744186046512,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.0,[]
41,ChainTools,22,9,0,6,6,37,43,43,23,24,0.5348837209302325,0.5581395348837209,0.8604651162790697,1,0.5581395348837209,0.32558139534883723,0.4418604651162791,0.3488372093023256,0.06976744186046512,0.5116279069767442,0.2558139534883721,0.13953488372093023,0.046511627906976744,0.20930232558139536,0.23255813953488372,0.06976744186046512,0.37209302325581395,0.13953488372093023,0.2558139534883721,0.18604651162790697,0.13953488372093023,0.32558139534883723,0.20930232558139536,0.5116279069767442,0.13953488372093023,0.13953488372093023,0.5581395348837209,0.23255813953488372,0.20930232558139536,0.4418604651162791,0.18604651162790697,0.37209302325581395,0.3488372093023256,0.046511627906976744,0.0,0.18604651162790697,0.37209302325581395,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.4186046511627907,0.023255813953488372,0.023255813953488372,1.0,0.18604651162790697,0.023255813953488372,0.06976744186046512,0.20930232558139536,0.27906976744186046,0.4418604651162791,0.023255813953488372,0.18604651162790697,0.3953488372093023,0.09302325581395349,0.3023255813953488,0.023255813953488372,0.20930232558139536,0.09302325581395349,0.06976744186046512,0.4418604651162791,0.046511627906976744,0.16279069767441862,0.18604651162790697,0.09302325581395349,0.13953488372093023,0.13953488372093023,0.046511627906976744,0.3023255813953488,0.046511627906976744,0.2558139534883721,0.13953488372093023,0.46511627906976744,0.11627906976744186,0.0,0.18604651162790697,0.18604651162790697,0.023255813953488372,0.5813953488372093,0.13953488372093023,0.32558139534883723,0.4186046511627907,0.13953488372093023,0.06976744186046512,0.18604651162790697,0.046511627906976744,0.09302325581395349,0.046511627906976744,0.3953488372093023,0.023255813953488372,0.3488372093023256,0.32558139534883723,0.023255813953488372,0.5116279069767442,0.09302325581395349,0.16279069767441862,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.3953488372093023,0.16279069767441862,0.3488372093023256,0.2558139534883721,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.2558139534883721,0.23255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.0,0.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.09302325581395349,0.06976744186046512,0.023255813953488372,0.16279069767441862,0.023255813953488372,[]
42,0 Fee  ACI69  Airdrops,9,4,0,3,0,16,16,43,10,12,0.625,0.75,0.37209302325581395,2,0.20930232558139536,0.16279069767441862,0.18604651162790697,0.09302325581395349,0.0,0.13953488372093023,0.13953488372093023,0.023255813953488372,0.0,0.06976744186046512,0.0,0.0,0.18604651162790697,0.0,0.13953488372093023,0.023255813953488372,0.0,0.18604651162790697,0.16279069767441862,0.23255813953488372,0.09302325581395349,0.16279069767441862,0.2558139534883721,0.09302325581395349,0.16279069767441862,0.13953488372093023,0.06976744186046512,0.18604651162790697,0.23255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.11627906976744186,0.0,0.046511627906976744,0.18604651162790697,1.0,0.0,0.06976744186046512,0.06976744186046512,0.18604651162790697,0.18604651162790697,0.0,0.09302325581395349,0.11627906976744186,0.0,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.0,0.11627906976744186,0.11627906976744186,0.0,0.0,0.023255813953488372,0.0,0.09302325581395349,0.0,0.13953488372093023,0.0,0.18604651162790697,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.18604651162790697,0.0,0.09302325581395349,0.16279069767441862,0.0,0.0,0.09302325581395349,0.0,0.0,0.0,0.18604651162790697,0.0,0.18604651162790697,0.13953488372093023,0.0,0.16279069767441862,0.0,0.09302325581395349,0.046511627906976744,0.0,0.046511627906976744,0.09302325581395349,0.0,0.09302325581395349,0.18604651162790697,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.09302325581395349,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,[]
43,Consensus One,2,0,0,0,0,2,2,43,1,2,0.5,1.0,0.046511627906976744,1,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,1.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,[]
44, uGaenn ,3,9,0,0,0,12,12,43,6,8,0.5,0.6666666666666666,0.27906976744186046,6,0.11627906976744186,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.0,0.06976744186046512,0.06976744186046512,0.046511627906976744,0.0,0.06976744186046512,0.046511627906976744,0.0,0.046511627906976744,0.0,0.06976744186046512,0.023255813953488372,0.0,0.06976744186046512,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.046511627906976744,0.11627906976744186,0.0,0.023255813953488372,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.0,0.046511627906976744,0.11627906976744186,0.0,0.0,0.0,0.023255813953488372,0.0,0.06976744186046512,0.0,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.0,1.0,0.046511627906976744,0.06976744186046512,0.06976744186046512,0.0,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.023255813953488372,0.0,0.09302325581395349,0.09302325581395349,0.0,0.0,0.0,0.0,0.09302325581395349,0.0,0.06976744186046512,0.06976744186046512,0.0,0.023255813953488372,0.11627906976744186,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.0,0.11627906976744186,0.06976744186046512,0.0,0.06976744186046512,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.09302325581395349,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.13953488372093023,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,[]
45,Wetez,12,3,0,0,0,15,15,43,8,7,0.5333333333333333,0.4666666666666667,0.3488372093023256,5,0.2558139534883721,0.16279069767441862,0.23255813953488372,0.09302325581395349,0.0,0.16279069767441862,0.06976744186046512,0.11627906976744186,0.023255813953488372,0.20930232558139536,0.046511627906976744,0.023255813953488372,0.16279069767441862,0.0,0.06976744186046512,0.023255813953488372,0.0,0.13953488372093023,0.023255813953488372,0.20930232558139536,0.06976744186046512,0.046511627906976744,0.20930232558139536,0.11627906976744186,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.06976744186046512,0.20930232558139536,0.0,0.0,0.046511627906976744,0.20930232558139536,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.18604651162790697,0.023255813953488372,0.023255813953488372,0.20930232558139536,0.06976744186046512,0.046511627906976744,0.046511627906976744,1.0,0.20930232558139536,0.046511627906976744,0.0,0.023255813953488372,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.16279069767441862,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,0.18604651162790697,0.0,0.16279069767441862,0.06976744186046512,0.0,0.023255813953488372,0.0,0.0,0.18604651162790697,0.0,0.09302325581395349,0.13953488372093023,0.0,0.0,0.09302325581395349,0.023255813953488372,0.046511627906976744,0.0,0.13953488372093023,0.0,0.23255813953488372,0.13953488372093023,0.0,0.2558139534883721,0.023255813953488372,0.06976744186046512,0.023255813953488372,0.0,0.046511627906976744,0.09302325581395349,0.023255813953488372,0.20930232558139536,0.16279069767441862,0.0,0.06976744186046512,0.0,0.11627906976744186,0.023255813953488372,0.11627906976744186,0.11627906976744186,0.09302325581395349,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,[]
46,Validatriumcom,23,1,0,5,0,29,29,43,15,24,0.5172413793103449,0.8275862068965517,0.6744186046511628,2,0.4186046511627907,0.3488372093023256,0.32558139534883723,0.13953488372093023,0.06976744186046512,0.32558139534883723,0.2558139534883721,0.20930232558139536,0.0,0.20930232558139536,0.023255813953488372,0.023255813953488372,0.27906976744186046,0.0,0.20930232558139536,0.11627906976744186,0.0,0.32558139534883723,0.18604651162790697,0.3488372093023256,0.06976744186046512,0.13953488372093023,0.37209302325581395,0.16279069767441862,0.18604651162790697,0.32558139534883723,0.16279069767441862,0.20930232558139536,0.3488372093023256,0.0,0.046511627906976744,0.09302325581395349,0.20930232558139536,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.27906976744186046,0.046511627906976744,0.023255813953488372,0.27906976744186046,0.18604651162790697,0.023255813953488372,0.06976744186046512,0.20930232558139536,1.0,0.27906976744186046,0.046511627906976744,0.11627906976744186,0.20930232558139536,0.046511627906976744,0.06976744186046512,0.023255813953488372,0.046511627906976744,0.18604651162790697,0.09302325581395349,0.3488372093023256,0.06976744186046512,0.046511627906976744,0.18604651162790697,0.0,0.0,0.0,0.0,0.27906976744186046,0.0,0.20930232558139536,0.0,0.32558139534883723,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.4418604651162791,0.0,0.16279069767441862,0.27906976744186046,0.0,0.0,0.23255813953488372,0.13953488372093023,0.0,0.023255813953488372,0.32558139534883723,0.0,0.37209302325581395,0.20930232558139536,0.0,0.37209302325581395,0.046511627906976744,0.11627906976744186,0.06976744186046512,0.046511627906976744,0.06976744186046512,0.18604651162790697,0.0,0.2558139534883721,0.18604651162790697,0.0,0.06976744186046512,0.0,0.11627906976744186,0.023255813953488372,0.20930232558139536,0.13953488372093023,0.11627906976744186,0.023255813953488372,0.0,0.0,0.0,0.09302325581395349,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,[]
47,Inter Blockchain Services,22,7,0,8,0,37,37,43,24,9,0.6486486486486487,0.24324324324324326,0.8604651162790697,5,0.4418604651162791,0.46511627906976744,0.3488372093023256,0.4418604651162791,0.11627906976744186,0.4418604651162791,0.32558139534883723,0.23255813953488372,0.046511627906976744,0.16279069767441862,0.23255813953488372,0.0,0.27906976744186046,0.0,0.32558139534883723,0.13953488372093023,0.0,0.3488372093023256,0.2558139534883721,0.46511627906976744,0.18604651162790697,0.2558139534883721,0.5813953488372093,0.11627906976744186,0.18604651162790697,0.37209302325581395,0.18604651162790697,0.3023255813953488,0.3023255813953488,0.023255813953488372,0.046511627906976744,0.13953488372093023,0.27906976744186046,0.0,0.13953488372093023,0.046511627906976744,0.0,0.06976744186046512,0.4186046511627907,0.023255813953488372,0.0,0.4418604651162791,0.18604651162790697,0.0,0.06976744186046512,0.046511627906976744,0.27906976744186046,1.0,0.023255813953488372,0.23255813953488372,0.23255813953488372,0.09302325581395349,0.18604651162790697,0.023255813953488372,0.023255813953488372,0.16279069767441862,0.09302325581395349,0.5348837209302325,0.06976744186046512,0.11627906976744186,0.16279069767441862,0.0,0.0,0.023255813953488372,0.0,0.23255813953488372,0.046511627906976744,0.13953488372093023,0.0,0.3953488372093023,0.16279069767441862,0.023255813953488372,0.023255813953488372,0.13953488372093023,0.023255813953488372,0.4418604651162791,0.0,0.3488372093023256,0.4418604651162791,0.0,0.06976744186046512,0.2558139534883721,0.18604651162790697,0.046511627906976744,0.09302325581395349,0.4418604651162791,0.023255813953488372,0.23255813953488372,0.3488372093023256,0.023255813953488372,0.4883720930232558,0.11627906976744186,0.16279069767441862,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.27906976744186046,0.0,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.16279069767441862,0.046511627906976744,0.20930232558139536,0.18604651162790697,0.16279069767441862,0.0,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.06976744186046512,0.09302325581395349,0.023255813953488372,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.06976744186046512,0.11627906976744186,0.0,[]
48,Bit Cat,2,0,0,1,0,3,3,43,1,3,0.3333333333333333,1.0,0.06976744186046512,1,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,1.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.0,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
49,Easy 2 Stake,7,5,1,16,0,29,29,43,8,14,0.27586206896551724,0.4827586206896552,0.6744186046511628,6,0.18604651162790697,0.16279069767441862,0.11627906976744186,0.23255813953488372,0.11627906976744186,0.3023255813953488,0.11627906976744186,0.06976744186046512,0.0,0.13953488372093023,0.13953488372093023,0.0,0.16279069767441862,0.0,0.18604651162790697,0.06976744186046512,0.0,0.3023255813953488,0.023255813953488372,0.27906976744186046,0.27906976744186046,0.20930232558139536,0.20930232558139536,0.046511627906976744,0.11627906976744186,0.20930232558139536,0.13953488372093023,0.23255813953488372,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.06976744186046512,0.18604651162790697,0.16279069767441862,0.046511627906976744,0.11627906976744186,0.023255813953488372,0.0,0.13953488372093023,0.0,0.0,0.18604651162790697,0.09302325581395349,0.0,0.06976744186046512,0.023255813953488372,0.11627906976744186,0.23255813953488372,0.023255813953488372,1.0,0.13953488372093023,0.046511627906976744,0.06976744186046512,0.0,0.0,0.16279069767441862,0.06976744186046512,0.18604651162790697,0.09302325581395349,0.23255813953488372,0.11627906976744186,0.0,0.0,0.0,0.0,0.20930232558139536,0.023255813953488372,0.09302325581395349,0.0,0.13953488372093023,0.046511627906976744,0.023255813953488372,0.0,0.09302325581395349,0.11627906976744186,0.18604651162790697,0.0,0.2558139534883721,0.3023255813953488,0.0,0.0,0.046511627906976744,0.06976744186046512,0.046511627906976744,0.023255813953488372,0.13953488372093023,0.0,0.32558139534883723,0.06976744186046512,0.0,0.16279069767441862,0.023255813953488372,0.06976744186046512,0.13953488372093023,0.0,0.09302325581395349,0.11627906976744186,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.06976744186046512,0.0,0.13953488372093023,0.18604651162790697,0.09302325581395349,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.06976744186046512,0.0,0.0,0.023255813953488372,0.0,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.09302325581395349,0.023255813953488372,[]
