,voter,yes,no,veto,abstain,no_vote,valid_votes,total_votes,proposal_num,overall_match,cluster_match,overall_match_rate,cluster_match_rate,participation_rate,cluster_label,Imperatorco, AutoStake  Slash Protected,StakeWithUs,BHarvest,StakeLabzone,Crosnest,Chorus One,Forbole,Bi23 Labs,POSTHUMAN  StakeDrop,Notional,jabbey,Smart Stake ,WhisperNode ,Figment,Golden Ratio Staking,Ubik Capital,Stakelyio,ECO Stake ,Citadelone,Informal Systems, LavenderFive Nodes ,Frens ,Cosmostation,DOUBLETOP,White Whale,BlockHunters ,Coinage x DAIC,Dora Factory,Keplr,Stakecito,DSRV,BronBro,Allnodes,Trust Nodes,Everstake,PRYZM  StakeDrop,SCVSecurity,Please Redelegate,redelegateplease,nysanetwork,Stakewollecom  Autocompound,Architect Nodes,PFC  Stake for SOUL airdrop,Huobi,cosmosrescue, polkachucom,inactive,w3coins, CryptoCrew Validators,TTT ,coinhallorg ,Twinstake,Kiln,HighStakesch  Stake for Airdrop,InfStones,BwareLabs,AUDITone,Staked,Synergy Nodes,Contribution DAO,Ledger by Chorus One,FinoaConsensusServices,undelegate,POSTCAPITALIST,Black Panther  Delegate for Claimdrop,Innovating Capital,Open DeFi,TokenStationapp  Qwerty,Injective Node 0, Crypteloid,50 Validator  Airdrop ,please redelegate  shutting down,Ready Block,redelegate to StakeLab,Liquify,Helios Staking,HashQuark,Talis Protocol,Injective Finance,Dojo,BitNordic,Ormanxyz,Swiss Staking  Bare Metal  Bunker,Injective Node 3,Injective Node 1,Do Not Delegate,Hoss Army by 01node,Blockapsis,Oni  Stake for BoostDrop ,PartnerStaking  Timeworxio Airdrop,Cosmic Validator  Top Uptime  Autocompound,kingnodes ,Daily ExtraRewards  Nodeof Cosmonauts,Decentrio,NODEJUMPER,Hex Technologies,A41,Neptune Foundation,gumi,Felix,NTT Digital,high_similarity_voters
71,50 Validator  Airdrop ,6,0,0,0,31,6,37,139,33,33,0.8918918918918919,0.8918918918918919,0.04316546762589928,6,0.02158273381294964,0.03597122302158273,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.0,0.014388489208633094,0.02158273381294964,0.05755395683453238,0.02158273381294964,0.0,0.22302158273381295,0.050359712230215826,0.014388489208633094,0.0,0.014388489208633094,0.0,0.007194244604316547,0.03597122302158273,0.03597122302158273,0.014388489208633094,0.2446043165467626,0.02158273381294964,0.007194244604316547,0.0,0.014388489208633094,0.05755395683453238,0.0,0.22302158273381295,0.0,0.014388489208633094,0.16546762589928057,0.2302158273381295,0.014388489208633094,0.0,0.007194244604316547,0.0,0.007194244604316547,0.20863309352517986,0.22302158273381295,0.04316546762589928,0.02158273381294964,0.22302158273381295,0.03597122302158273,0.02158273381294964,0.0,0.02158273381294964,0.2158273381294964,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.007194244604316547,0.0,0.0,0.007194244604316547,0.22302158273381295,0.014388489208633094,0.02877697841726619,0.2158273381294964,0.22302158273381295,0.23741007194244604,0.0,0.22302158273381295,0.22302158273381295,0.19424460431654678,0.22302158273381295,0.2589928057553957,0.20863309352517986,0.2014388489208633,0.2158273381294964,0.2158273381294964,1.0,0.2158273381294964,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.17266187050359713,0.08633093525179857,0.04316546762589928,0.03597122302158273,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.02877697841726619,0.014388489208633094,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
72,please redelegate  shutting down,1,0,0,0,30,1,31,139,31,31,1.0,1.0,0.007194244604316547,6,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.05755395683453238,0.0,0.007194244604316547,0.22302158273381295,0.014388489208633094,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.2158273381294964,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.0,0.22302158273381295,0.0,0.007194244604316547,0.15827338129496402,0.2158273381294964,0.0,0.0,0.007194244604316547,0.0,0.0,0.2014388489208633,0.2158273381294964,0.050359712230215826,0.007194244604316547,0.22302158273381295,0.007194244604316547,0.02158273381294964,0.0,0.007194244604316547,0.20863309352517986,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.2158273381294964,0.007194244604316547,0.0,0.2158273381294964,0.2158273381294964,0.2158273381294964,0.0,0.22302158273381295,0.22302158273381295,0.18705035971223022,0.2158273381294964,0.2158273381294964,0.2014388489208633,0.2014388489208633,0.20863309352517986,0.20863309352517986,0.2158273381294964,1.0,0.20863309352517986,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
73,Ready Block,0,1,0,0,29,1,30,139,30,30,1.0,1.0,0.007194244604316547,6,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.05755395683453238,0.007194244604316547,0.0,0.20863309352517986,0.02158273381294964,0.0,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.2158273381294964,0.0,0.007194244604316547,0.0,0.0,0.05755395683453238,0.0,0.2158273381294964,0.0,0.007194244604316547,0.1510791366906475,0.2158273381294964,0.0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.2014388489208633,0.20863309352517986,0.04316546762589928,0.007194244604316547,0.20863309352517986,0.007194244604316547,0.02158273381294964,0.007194244604316547,0.007194244604316547,0.2014388489208633,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.0,0.20863309352517986,0.007194244604316547,0.0,0.20863309352517986,0.20863309352517986,0.20863309352517986,0.0,0.20863309352517986,0.20863309352517986,0.17985611510791366,0.20863309352517986,0.20863309352517986,0.19424460431654678,0.18705035971223022,0.2014388489208633,0.20863309352517986,0.20863309352517986,0.20863309352517986,1.0,0.09352517985611511,0.07913669064748201,0.014388489208633094,0.19424460431654678,0.16546762589928057,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,[]
74,redelegate to StakeLab,10,0,0,0,13,10,23,139,13,13,0.5652173913043478,0.5652173913043478,0.07194244604316546,6,0.007194244604316547,0.05755395683453238,0.03597122302158273,0.007194244604316547,0.0,0.0,0.007194244604316547,0.007194244604316547,0.05755395683453238,0.0,0.014388489208633094,0.09352517985611511,0.02158273381294964,0.0,0.014388489208633094,0.0,0.02158273381294964,0.014388489208633094,0.0,0.04316546762589928,0.0,0.09352517985611511,0.0,0.06474820143884892,0.0,0.014388489208633094,0.03597122302158273,0.0,0.09352517985611511,0.0,0.02877697841726619,0.09352517985611511,0.09352517985611511,0.0,0.0,0.0,0.0,0.0,0.09352517985611511,0.09352517985611511,0.02877697841726619,0.02158273381294964,0.09352517985611511,0.02158273381294964,0.02158273381294964,0.0,0.03597122302158273,0.10071942446043165,0.0,0.0,0.0,0.0,0.0,0.0,0.04316546762589928,0.09352517985611511,0.0,0.0,0.09352517985611511,0.09352517985611511,0.09352517985611511,0.0,0.09352517985611511,0.09352517985611511,0.08633093525179857,0.09352517985611511,0.09352517985611511,0.09352517985611511,0.09352517985611511,0.09352517985611511,0.10071942446043165,0.09352517985611511,0.09352517985611511,0.09352517985611511,1.0,0.050359712230215826,0.014388489208633094,0.10071942446043165,0.09352517985611511,0.05755395683453238,0.02877697841726619,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
75,Liquify,0,0,0,0,11,0,11,139,11,11,1.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03597122302158273,0.0,0.0,0.07913669064748201,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.07913669064748201,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.07913669064748201,0.0,0.0,0.07913669064748201,0.07913669064748201,0.0,0.0,0.0,0.0,0.0,0.07913669064748201,0.07913669064748201,0.04316546762589928,0.0,0.07913669064748201,0.0,0.02158273381294964,0.0,0.0,0.07913669064748201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07913669064748201,0.0,0.0,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.0,0.07913669064748201,0.07913669064748201,0.07194244604316546,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.050359712230215826,1.0,0.014388489208633094,0.07913669064748201,0.07913669064748201,0.07913669064748201,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
76,Helios Staking,4,3,0,50,2,57,59,139,25,26,0.423728813559322,0.4406779661016949,0.41007194244604317,6,0.18705035971223022,0.14388489208633093,0.1079136690647482,0.02158273381294964,0.02158273381294964,0.2158273381294964,0.17985611510791366,0.11510791366906475,0.014388489208633094,0.06474820143884892,0.007194244604316547,0.014388489208633094,0.2446043165467626,0.1510791366906475,0.0,0.2158273381294964,0.2805755395683453,0.14388489208633093,0.02158273381294964,0.20863309352517986,0.04316546762589928,0.02877697841726619,0.12949640287769784,0.16546762589928057,0.014388489208633094,0.14388489208633093,0.014388489208633094,0.16546762589928057,0.19424460431654678,0.02877697841726619,0.050359712230215826,0.1223021582733813,0.06474820143884892,0.06474820143884892,0.2733812949640288,0.11510791366906475,0.014388489208633094,0.1366906474820144,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.1510791366906475,0.014388489208633094,0.1366906474820144,0.014388489208633094,0.06474820143884892,0.02158273381294964,0.014388489208633094,0.007194244604316547,0.02877697841726619,0.02877697841726619,0.15827338129496402,0.23741007194244604,0.2517985611510791,0.20863309352517986,0.014388489208633094,0.02877697841726619,0.11510791366906475,0.014388489208633094,0.014388489208633094,0.02877697841726619,0.28776978417266186,0.014388489208633094,0.014388489208633094,0.02158273381294964,0.07194244604316546,0.014388489208633094,0.02158273381294964,0.05755395683453238,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,1.0,0.014388489208633094,0.14388489208633093,0.014388489208633094,0.2517985611510791,0.0,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.04316546762589928,0.12949640287769784,0.014388489208633094,0.03597122302158273,0.17266187050359713,0.1079136690647482,0.0,0.15827338129496402,0.0,0.19424460431654678,0.10071942446043165,0.06474820143884892,0.007194244604316547,0.02877697841726619,0.0,[]
77,HashQuark,1,1,0,0,27,2,29,139,27,27,0.9310344827586207,0.9310344827586207,0.014388489208633094,6,0.0,0.014388489208633094,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.05755395683453238,0.0,0.007194244604316547,0.19424460431654678,0.02158273381294964,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.02158273381294964,0.0,0.19424460431654678,0.0,0.007194244604316547,0.0,0.007194244604316547,0.05755395683453238,0.0,0.19424460431654678,0.0,0.007194244604316547,0.1510791366906475,0.19424460431654678,0.0,0.0,0.0,0.0,0.0,0.19424460431654678,0.19424460431654678,0.04316546762589928,0.007194244604316547,0.19424460431654678,0.0,0.02158273381294964,0.0,0.007194244604316547,0.19424460431654678,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.007194244604316547,0.19424460431654678,0.0,0.0,0.19424460431654678,0.19424460431654678,0.19424460431654678,0.0,0.19424460431654678,0.19424460431654678,0.16546762589928057,0.19424460431654678,0.19424460431654678,0.18705035971223022,0.18705035971223022,0.18705035971223022,0.2014388489208633,0.19424460431654678,0.19424460431654678,0.19424460431654678,0.10071942446043165,0.07913669064748201,0.014388489208633094,1.0,0.15827338129496402,0.08633093525179857,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
78,Talis Protocol,54,3,0,38,22,95,117,139,85,87,0.7264957264957265,0.7435897435897436,0.6834532374100719,6,0.4460431654676259,0.39568345323741005,0.1079136690647482,0.2733812949640288,0.20863309352517986,0.22302158273381295,0.4460431654676259,0.14388489208633093,0.05755395683453238,0.37410071942446044,0.0,0.15827338129496402,0.41007194244604317,0.3597122302158273,0.0,0.2446043165467626,0.16546762589928057,0.302158273381295,0.4028776978417266,0.460431654676259,0.4028776978417266,0.5467625899280576,0.3381294964028777,0.45323741007194246,0.05755395683453238,0.3669064748201439,0.05755395683453238,0.37410071942446044,0.38848920863309355,0.1366906474820144,0.30935251798561153,0.2589928057553957,0.2949640287769784,0.35251798561151076,0.2589928057553957,0.45323741007194246,0.05755395683453238,0.4244604316546763,0.1510791366906475,0.17266187050359713,0.04316546762589928,0.4316546762589928,0.15827338129496402,0.2949640287769784,0.02158273381294964,0.17985611510791366,0.4028776978417266,0.15827338129496402,0.02877697841726619,0.14388489208633093,0.23741007194244604,0.37410071942446044,0.20863309352517986,0.3237410071942446,0.2158273381294964,0.15827338129496402,0.37410071942446044,0.2302158273381295,0.15827338129496402,0.15827338129496402,0.34532374100719426,0.2733812949640288,0.2302158273381295,0.15827338129496402,0.12949640287769784,0.3597122302158273,0.17266187050359713,0.15827338129496402,0.3597122302158273,0.15827338129496402,0.15827338129496402,0.17266187050359713,0.15827338129496402,0.16546762589928057,0.09352517985611511,0.07913669064748201,0.14388489208633093,0.15827338129496402,1.0,0.10071942446043165,0.20863309352517986,0.09352517985611511,0.0,0.10071942446043165,0.0,0.0,0.0,0.3237410071942446,0.2733812949640288,0.3237410071942446,0.1366906474820144,0.4244604316546763,0.31654676258992803,0.0,0.23741007194244604,0.0,0.20863309352517986,0.2805755395683453,0.20863309352517986,0.07194244604316546,0.1366906474820144,0.03597122302158273,[]
79,Injective Finance,2,0,0,0,12,2,14,139,14,14,1.0,1.0,0.014388489208633094,6,0.014388489208633094,0.0,0.0,0.014388489208633094,0.014388489208633094,0.0,0.014388489208633094,0.0,0.03597122302158273,0.014388489208633094,0.0,0.08633093525179857,0.02877697841726619,0.0,0.0,0.0,0.0,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.10071942446043165,0.007194244604316547,0.014388489208633094,0.0,0.014388489208633094,0.05755395683453238,0.014388489208633094,0.08633093525179857,0.0,0.014388489208633094,0.08633093525179857,0.08633093525179857,0.014388489208633094,0.0,0.014388489208633094,0.0,0.014388489208633094,0.08633093525179857,0.08633093525179857,0.04316546762589928,0.014388489208633094,0.08633093525179857,0.014388489208633094,0.02158273381294964,0.014388489208633094,0.014388489208633094,0.08633093525179857,0.0,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.0,0.0,0.014388489208633094,0.08633093525179857,0.014388489208633094,0.0,0.08633093525179857,0.08633093525179857,0.10071942446043165,0.0,0.08633093525179857,0.08633093525179857,0.07913669064748201,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.08633093525179857,0.05755395683453238,0.07913669064748201,0.014388489208633094,0.08633093525179857,0.10071942446043165,1.0,0.04316546762589928,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
80,Dojo,1,0,0,76,6,77,83,139,51,52,0.6144578313253012,0.6265060240963856,0.5539568345323741,6,0.3237410071942446,0.2158273381294964,0.26618705035971224,0.007194244604316547,0.02158273381294964,0.34532374100719426,0.35251798561151076,0.1510791366906475,0.02877697841726619,0.05755395683453238,0.0,0.04316546762589928,0.3669064748201439,0.17985611510791366,0.0,0.31654676258992803,0.4172661870503597,0.2158273381294964,0.014388489208633094,0.302158273381295,0.07913669064748201,0.050359712230215826,0.19424460431654678,0.28776978417266186,0.1223021582733813,0.302158273381295,0.04316546762589928,0.302158273381295,0.35251798561151076,0.0,0.05755395683453238,0.20863309352517986,0.1223021582733813,0.06474820143884892,0.5035971223021583,0.18705035971223022,0.08633093525179857,0.2302158273381295,0.04316546762589928,0.050359712230215826,0.04316546762589928,0.26618705035971224,0.04316546762589928,0.26618705035971224,0.02158273381294964,0.14388489208633093,0.014388489208633094,0.04316546762589928,0.014388489208633094,0.03597122302158273,0.04316546762589928,0.33093525179856115,0.49640287769784175,0.48201438848920863,0.34532374100719426,0.04316546762589928,0.0,0.15827338129496402,0.04316546762589928,0.04316546762589928,0.050359712230215826,0.5467625899280576,0.050359712230215826,0.04316546762589928,0.04316546762589928,0.10071942446043165,0.05755395683453238,0.04316546762589928,0.14388489208633093,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.04316546762589928,0.02877697841726619,0.04316546762589928,0.2517985611510791,0.04316546762589928,0.20863309352517986,0.04316546762589928,1.0,0.007194244604316547,0.0,0.014388489208633094,0.0,0.0,0.0,0.05755395683453238,0.2733812949640288,0.014388489208633094,0.04316546762589928,0.3237410071942446,0.18705035971223022,0.0,0.15827338129496402,0.0,0.4028776978417266,0.17266187050359713,0.07194244604316546,0.0,0.03597122302158273,0.0,[]
81,BitNordic,25,1,0,1,0,27,27,139,15,27,0.5555555555555556,1.0,0.19424460431654678,5,0.1079136690647482,0.17266187050359713,0.11510791366906475,0.1510791366906475,0.10071942446043165,0.007194244604316547,0.1223021582733813,0.07194244604316546,0.0,0.10071942446043165,0.014388489208633094,0.007194244604316547,0.1079136690647482,0.1079136690647482,0.0,0.05755395683453238,0.02877697841726619,0.09352517985611511,0.17985611510791366,0.09352517985611511,0.15827338129496402,0.1510791366906475,0.1079136690647482,0.1079136690647482,0.03597122302158273,0.1223021582733813,0.0,0.07913669064748201,0.050359712230215826,0.0,0.1223021582733813,0.050359712230215826,0.06474820143884892,0.12949640287769784,0.0,0.09352517985611511,0.02877697841726619,0.07194244604316546,0.0,0.007194244604316547,0.007194244604316547,0.15827338129496402,0.007194244604316547,0.1223021582733813,0.0,0.050359712230215826,0.16546762589928057,0.0,0.050359712230215826,0.07913669064748201,0.09352517985611511,0.08633093525179857,0.0,0.02158273381294964,0.07194244604316546,0.0,0.1223021582733813,0.1079136690647482,0.0,0.0,0.1366906474820144,0.0,0.1366906474820144,0.007194244604316547,0.0,0.05755395683453238,0.05755395683453238,0.0,0.1223021582733813,0.0,0.0,0.03597122302158273,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.09352517985611511,0.0,0.007194244604316547,1.0,0.0,0.10071942446043165,0.0,0.0,0.0,0.007194244604316547,0.1079136690647482,0.1223021582733813,0.0,0.10071942446043165,0.06474820143884892,0.007194244604316547,0.03597122302158273,0.02877697841726619,0.0,0.0,0.0,0.0,0.0,0.0,[]
82,Ormanxyz,3,0,0,1,0,4,4,139,0,0,0.0,0.0,0.02877697841726619,6,0.0,0.02158273381294964,0.014388489208633094,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014388489208633094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
83,Swiss Staking  Bare Metal  Bunker,17,4,0,4,0,25,25,139,21,20,0.84,0.8,0.17985611510791366,6,0.1223021582733813,0.11510791366906475,0.09352517985611511,0.1366906474820144,0.09352517985611511,0.05755395683453238,0.1366906474820144,0.10071942446043165,0.0,0.1223021582733813,0.014388489208633094,0.007194244604316547,0.09352517985611511,0.1366906474820144,0.0,0.07913669064748201,0.05755395683453238,0.10071942446043165,0.1223021582733813,0.1223021582733813,0.14388489208633093,0.10071942446043165,0.11510791366906475,0.11510791366906475,0.050359712230215826,0.1223021582733813,0.0,0.09352517985611511,0.06474820143884892,0.0,0.1223021582733813,0.06474820143884892,0.08633093525179857,0.1079136690647482,0.04316546762589928,0.1079136690647482,0.03597122302158273,0.08633093525179857,0.0,0.03597122302158273,0.007194244604316547,0.1079136690647482,0.007194244604316547,0.1223021582733813,0.0,0.06474820143884892,0.12949640287769784,0.0,0.05755395683453238,0.07913669064748201,0.07194244604316546,0.08633093525179857,0.014388489208633094,0.06474820143884892,0.08633093525179857,0.0,0.09352517985611511,0.12949640287769784,0.0,0.0,0.14388489208633093,0.014388489208633094,0.09352517985611511,0.007194244604316547,0.0,0.06474820143884892,0.014388489208633094,0.0,0.10071942446043165,0.0,0.0,0.014388489208633094,0.007194244604316547,0.0,0.0,0.0,0.014388489208633094,0.0,0.10071942446043165,0.0,0.014388489208633094,0.10071942446043165,0.0,1.0,0.0,0.0,0.0,0.03597122302158273,0.1223021582733813,0.08633093525179857,0.007194244604316547,0.1366906474820144,0.10071942446043165,0.014388489208633094,0.050359712230215826,0.0,0.0,0.02877697841726619,0.0,0.0,0.0,0.0,[]
84,Injective Node 3,0,0,0,1,0,1,1,139,0,1,0.0,1.0,0.007194244604316547,2,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
85,Injective Node 1,0,0,0,1,0,1,1,139,0,1,0.0,1.0,0.007194244604316547,2,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
86,Do Not Delegate,0,1,0,0,0,1,1,139,0,1,0.0,1.0,0.007194244604316547,0,0.007194244604316547,0.007194244604316547,0.0,0.007194244604316547,0.007194244604316547,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007194244604316547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[]
87,Hoss Army by 01node,67,2,0,13,0,82,82,139,38,36,0.4634146341463415,0.43902439024390244,0.5899280575539568,6,0.3237410071942446,0.2733812949640288,0.03597122302158273,0.3237410071942446,0.17985611510791366,0.1079136690647482,0.23741007194244604,0.03597122302158273,0.0,0.34532374100719426,0.007194244604316547,0.007194244604316547,0.19424460431654678,0.23741007194244604,0.0,0.08633093525179857,0.05755395683453238,0.22302158273381295,0.5035971223021583,0.2805755395683453,0.39568345323741005,0.4028776978417266,0.22302158273381295,0.26618705035971224,0.03597122302158273,0.2446043165467626,0.0,0.1510791366906475,0.1079136690647482,0.10071942446043165,0.2949640287769784,0.007194244604316547,0.09352517985611511,0.381294964028777,0.1079136690647482,0.2589928057553957,0.02877697841726619,0.35251798561151076,0.0,0.0,0.007194244604316547,0.2805755395683453,0.007194244604316547,0.1510791366906475,0.0,0.14388489208633093,0.49640287769784175,0.0,0.007194244604316547,0.1366906474820144,0.22302158273381295,0.17985611510791366,0.09352517985611511,0.15827338129496402,0.06474820143884892,0.0,0.460431654676259,0.11510791366906475,0.0,0.0,0.1079136690647482,0.09352517985611511,0.007194244604316547,0.007194244604316547,0.0,0.12949640287769784,0.0,0.0,0.14388489208633093,0.0,0.0,0.0,0.007194244604316547,0.007194244604316547,0.0,0.0,0.04316546762589928,0.0,0.3237410071942446,0.014388489208633094,0.05755395683453238,0.007194244604316547,0.0,0.03597122302158273,0.0,0.0,0.0,1.0,0.16546762589928057,0.37410071942446044,0.19424460431654678,0.22302158273381295,0.19424460431654678,0.0,0.1079136690647482,0.0,0.10071942446043165,0.31654676258992803,0.2446043165467626,0.1366906474820144,0.11510791366906475,0.014388489208633094,[]
